timestamp,angry,disgust,fear,happy,sad,surprise,neutral,dominant_emotion
2025-05-30 22:46:33.560783,0.0133379157632589,5.296022322909266e-07,0.2189554125070572,0.0299843493849039,4.465086021809839e-05,0.7364470958709717,0.0012300600064918,surprise
2025-05-30 22:46:33.720740,0.0115023525431752,6.690180725854589e-06,0.8630274534225464,0.0626908913254737,4.9286212743027136e-05,0.0599553287029266,0.0027679458726197,fear
2025-05-30 22:46:33.890090,0.0002927262918381,1.643397470931274e-07,0.282317366323785,0.2974813523910817,1.07796700713944e-05,0.41796405101251,0.0019335668790186,surprise
2025-05-30 22:46:34.063305,0.0688951089978218,0.0060047754086554,0.3124805390834808,0.4312114715576172,0.017016751691699,0.0021335564088076,0.1622577607631683,happy
2025-05-30 22:46:34.213406,5.597331771083859e-06,1.2849174747625387e-11,0.000579971156193,1.116100405074354e-05,1.0697511292699095e-09,0.9994032978655872,2.932995798969898e-09,surprise
2025-05-30 22:46:34.386378,2.9289578305471697e-06,4.535510258750045e-12,0.0026570858154944,3.024960686383405e-06,4.813339791647455e-09,0.997336983521997,3.4212446028155333e-09,surprise
2025-05-30 22:46:34.560832,0.0011229295720043,5.5650779748593345e-08,0.3089700227361931,0.0122626757107779,6.593528662154763e-06,0.6774670885483676,0.0001706419672547,surprise
2025-05-30 22:46:34.721730,0.0666148290038108,2.755946115939878e-05,0.910312294960022,0.002896285848692,0.0001905113313114,0.0198249910026788,0.0001335488050244,fear
2025-05-30 22:46:34.889046,0.0007042023677957,1.8141038590347785e-11,0.0973796653891008,0.031196100643742,1.466205442576684e-06,0.8690561212234352,0.0016623915054033,surprise
2025-05-30 22:46:35.130858,0.0001583848446715,6.892511972321677e-10,0.4261238530948074,0.0172280195193302,8.854901766712684e-07,0.5564520690710586,3.679319562368516e-05,surprise
2025-05-30 22:46:35.283851,0.1972821354866027,5.462070021167165e-06,0.7964523434638977,0.001952702528797,0.0009912169771268,0.0028281221166253,0.00048799457727,fear
2025-05-30 22:46:35.453378,0.2865073978900909,1.7488364392193034e-05,0.6394203305244446,0.0007058287155814,0.0125175435096025,0.0014673728728666,0.0593640618026256,fear
2025-05-30 22:46:35.625469,0.0025063483044505,3.4750019528573256e-10,0.9728934168815612,2.0646366465371105e-05,7.487965831387555e-06,0.0245216842740774,5.037292066845111e-05,fear
2025-05-30 22:46:35.790189,0.0020500917337725,2.781098894934809e-07,0.8978175046661491,0.0484094115007625,3.741435566191792e-05,0.0516241578311732,6.113614652964589e-05,fear
2025-05-30 22:46:35.957046,0.0124931314956028,4.7243368586479305e-06,0.9691202026081206,0.0011724503245547,0.0003909166786062,0.0163078261946336,0.0005108134077787,fear
2025-05-30 22:46:36.248329,0.0036507819313555,1.461971379512761e-07,0.9946470856666564,0.000200268041226,0.0001877590839285,0.0011920252582058,0.0001219371479237,fear
2025-05-30 22:46:36.421043,0.0433739558310561,6.152762210645189e-05,0.9234646649998826,0.0148330015143154,0.0050292530620988,0.0093072958371286,0.0039302040794248,fear
2025-05-30 22:46:36.587314,0.3865498900413513,0.0122626973316073,0.5715211629867554,0.0038266968913376,0.0116615761071443,0.0029043050017207,0.0112737054005265,fear
2025-05-30 22:46:36.755210,0.0066169420475925,6.43237255785786e-05,0.0919712911231095,0.0041947441813197,4.330710984338544e-05,0.8970473943380948,6.198442503065169e-05,surprise
2025-05-30 22:46:36.908680,0.3501087129116058,0.0007200294639915,0.5307466387748718,0.0022876074071973,0.0013587520224973,0.114195168018341,0.0005830898880958,fear
2025-05-30 22:46:37.081765,0.0105488126634136,2.7853858365106973e-06,0.9732764927478424,0.0011575112800686,0.0143001534328047,7.174833572589511e-05,0.0006424536879491,fear
2025-05-30 22:46:37.326723,0.0103123855404487,4.789011030745884e-06,0.9871644370057844,0.0013259839824056,0.0005313261379533,0.0005351655737036,0.0001259213825072,fear
2025-05-30 22:46:37.483157,0.1006660759449005,2.381912338478287e-07,0.8768858313560486,0.0003624728706199,0.0215487144887447,7.996975909918547e-05,0.0004566860734485,fear
2025-05-30 22:46:37.650853,0.0542478533985789,1.2377280998121046e-05,0.9377216174934366,0.0011737979713397,0.0010951460430597,0.0046250432804175,0.0011240875871077,fear
2025-05-30 22:46:37.821164,0.0032264123894632,1.996058877462148e-07,0.995634974089867,2.3762498832005352e-05,0.000666057124724,0.0004038548123679,4.462072347718737e-05,fear
2025-05-30 22:46:37.989339,0.457998126745224,8.34177335491404e-05,0.4651769697666168,0.0249589383602142,0.018703207373619,0.0016081642825156,0.0314711220562458,fear
2025-05-30 22:46:38.457404,0.1183754429221153,0.0002677819575183,0.8127031326293945,0.0316241085529327,0.0143879670649766,0.0019655528012663,0.0206759870052337,fear
2025-05-30 22:46:38.894086,0.0066798166371881,7.80716582085006e-05,0.795771062374115,0.1115148365497589,0.0233380421996116,2.2977401386015117e-05,0.0625952333211898,fear
2025-05-30 22:46:39.054147,0.1056260604039466,0.0012014366936794,0.8469564823482324,0.0168403508866042,0.0171326800216841,0.0003147151916211,0.0119282852517536,fear
2025-05-30 22:46:39.224497,0.0884427704478961,0.0002586429336137,0.7877887956970213,0.0104900204309833,0.0853874361745975,7.091264401181529e-05,0.027561414766992,fear
2025-05-30 22:46:39.807685,9.53714147721966e-05,3.5743840103335415e-06,0.0020275290501083,0.6885487212480639,0.0450650213581298,0.0003689356232306,0.2638908012043475,happy
2025-05-30 22:46:39.992364,0.0176690202206373,2.9830147468601353e-05,0.2383143454790115,0.2846474349498749,0.0027937055565416,0.0032370314002037,0.4533086121082306,neutral
2025-05-30 22:46:40.282100,0.0001388777454849,4.2834893974941224e-05,0.0463982820510864,0.4360723495483398,0.2953655123710632,8.962354331742972e-05,0.2218924909830093,happy
2025-05-30 22:46:40.464175,0.0273832306265831,1.1911500223504843e-05,0.8098507523536682,0.0827556550502777,0.0008953519864007,0.0160187669098377,0.0630843490362167,fear
2025-05-30 22:46:41.183126,2.627400135679636e-06,2.43996453264117e-07,0.0001458489568904,0.9861710667610168,0.0014464855194091,1.831023473641835e-05,0.0122154178097844,happy
2025-05-30 22:46:42.531049,2.9868028000362604e-05,1.5790460388700718e-07,7.17035351059842e-05,0.9925152668338696,8.145090812292125e-07,0.0006363161779488,0.0067457888615681,happy
2025-05-30 22:46:42.683998,3.9777905413984627e-08,4.783628354543268e-12,3.347685240129294e-09,0.9999169111251832,1.282476125297194e-09,1.529932234234366e-07,8.289695688290522e-05,happy
2025-05-30 22:46:42.845967,4.669108986841408e-09,8.280506542543287e-11,2.765384702417915e-09,0.9998236298771346,4.6781946957204714e-08,2.0384067113440827e-08,0.0001762547116395,happy
2025-05-30 22:46:43.010686,1.5928523720405548e-05,2.1224582468766346e-08,2.5966086197252866e-05,0.9997276067571406,4.152491576076216e-07,3.657152628579892e-05,0.0001934718717887,happy
2025-05-30 22:46:43.187347,1.8462770867699872e-06,1.392296611335552e-09,4.756308044306934e-06,0.9984503984451294,3.0744224943646266e-08,7.372888649115339e-05,0.0014692002441734,happy
2025-05-30 22:46:43.532084,5.818682558431811e-07,1.3633732733837003e-09,3.321069271032316e-07,0.9998622536577138,1.2640187428541888e-08,1.9131664149711237e-07,0.0001366684673091,happy
2025-05-30 22:46:43.680770,2.227217227948957e-07,4.837239231056172e-10,7.778760855025096e-08,0.9996719956202504,5.1462051911918974e-08,3.765685445876408e-07,0.0003273106025977,happy
2025-05-30 22:46:43.979111,8.786710026242872e-08,6.278777497925603e-11,8.239689464062394e-08,0.9996947050094604,6.134485630582276e-08,2.507520662220486e-07,0.0003048293001484,happy
2025-05-30 22:46:44.141169,1.322426044225722e-07,1.1504933811190552e-10,8.671763396250753e-08,0.9995576739311218,1.7557038489712795e-08,7.024670622968189e-08,0.0004420113982632,happy
2025-05-30 22:46:44.305576,3.79838224001873e-07,2.092325396650131e-09,6.218872781464512e-07,0.9981852175968626,3.71461146414135e-08,2.4620525685294032e-06,0.0018112431449451,happy
2025-05-30 22:46:44.482854,4.128010796678896e-05,3.604766776554239e-06,0.0001934270227833,0.983551620456673,0.0017685136880584,0.00038071424292,0.0140608529559286,happy
2025-05-30 22:46:44.641226,0.0002087135653709,8.185127080651e-05,0.007637480739504,0.7183033227920532,0.2249540835618972,4.5315653551369905e-05,0.0487692654132843,happy
2025-05-30 22:46:47.269437,0.0001525115512777,7.588404571379216e-08,0.0195389501750469,0.6944887042045593,0.0008278189925476,0.0794655457139015,0.2055263817310333,happy
2025-05-30 22:46:47.427854,0.0002185699689327,4.009916449644047e-06,0.1430043365361891,0.0274098364210031,0.4477075009171665,0.00209837070135,0.37955739376291,sad
2025-05-30 22:46:47.857474,7.868955435696989e-05,3.73639181816543e-08,7.037126579234609e-06,0.964094340801239,1.5462002920685336e-05,9.118238085648044e-05,0.0357132405042648,happy
2025-05-30 22:46:48.508217,1.3221042536315508e-05,3.622485778009833e-08,2.6803510991157964e-05,0.9679878354072572,5.497412985278061e-06,6.949258386157453e-05,0.0318971462547779,happy
2025-05-30 22:46:48.682751,1.4634512883117284e-05,3.0529736874001475e-08,4.173078062218621e-05,0.974230828972956,2.366119988317151e-06,0.0001570180569791,0.0255533556725554,happy
2025-05-30 22:46:48.841172,0.0005079144029878,4.886388182967494e-07,0.0017787523102015,0.5436064600944519,0.1148177534341812,0.0002151740336557,0.3390734791755676,happy
2025-05-30 22:46:49.161836,1.703537054709159e-05,4.331104150878673e-07,0.0001226518506882,0.9958012700080872,2.1550224573729793e-06,7.278103294083849e-05,0.0039836661890149,happy
2025-05-30 22:46:49.315283,3.493298208923079e-05,7.407572297779552e-07,0.0001769427035469,0.989787220954895,4.576113497023471e-06,9.240200597560032e-05,0.0099032204598188,happy
2025-05-30 22:46:49.476711,0.000150976688019,1.223040424491728e-08,0.1301527917385101,0.0084830895066261,0.1058714464306831,0.0039162668399512,0.7514253854751587,neutral
2025-05-30 22:46:49.920378,2.408841055512312e-06,2.0082845608726533e-08,6.419963028747588e-06,0.9979196190834044,7.632124834344722e-07,5.633507043967256e-06,0.0020651626400649,happy
2025-05-30 22:46:50.072610,6.951499381102622e-05,1.8360106324166736e-08,0.0147910350933671,0.1763508319854736,0.2686571180820465,0.0020470083691179,0.5380845069885254,neutral
2025-05-30 22:46:50.242931,0.0240316535700353,1.873773692426205e-09,0.00149759030514,0.0002879431584648,0.9741693719726426,4.1053221604445735e-10,1.343104657300234e-05,sad
2025-05-30 22:46:50.420197,0.0001507902343291,5.400136728894722e-07,0.0009868221823126,0.9743385910987854,1.4091990124143194e-05,0.0007314825197681,0.0237777158617973,happy
2025-05-30 22:46:50.622503,1.6487494576722383e-05,1.474783289268089e-06,2.259831853734795e-05,0.9950043559074402,1.844033795350697e-05,1.8537582946009937e-05,0.0049181301146745,happy
2025-05-30 22:46:51.363505,6.725960193573453e-06,1.8845305107261915e-08,0.0001049491610301,0.9941582080220108,8.648893246403411e-07,0.0003845006805919,0.005344717616273,happy
2025-05-30 22:46:51.511509,4.4550133679877035e-06,1.5409714393399554e-08,7.185276626842096e-05,0.9927727580070496,5.482270921675081e-07,0.0005768853588961,0.006573517806828,happy
2025-05-30 22:46:51.718754,1.4883665926390677e-06,7.24591364686944e-09,1.329093606727838e-06,0.95208340883255,3.5487953482515877e-06,9.881927326205188e-06,0.047900304198265,happy
2025-05-30 22:46:51.869541,1.1358593837940134e-05,1.4527556402299524e-07,2.754558408923913e-06,0.9679033160209656,6.117709745012689e-06,3.1801144359633327e-05,0.0320444516837596,happy
2025-05-30 22:46:52.055243,3.4869219689426245e-06,2.563365630869896e-10,6.534961727311385e-08,0.9987228512763976,2.238848821889406e-07,2.864541954750166e-07,0.0012730831513181,happy
2025-05-30 22:46:52.214833,1.369284469115106e-07,5.3887955377224074e-12,5.227844200499936e-08,0.999475538793142,1.4437597128685654e-07,1.598068828832695e-07,0.0005239737177559,happy
2025-05-30 22:46:52.381290,3.3195593424795494e-08,2.2722005593992763e-11,1.3092944721910544e-08,0.9968229536029156,4.671356788518026e-08,1.39825855101431e-07,0.003176780504521,happy
2025-05-30 22:46:52.552406,1.190414806628746e-07,1.4467658489810132e-10,6.135847396188997e-08,0.9992721080346172,1.4201521872301725e-07,1.7599802132209e-07,0.000727436315786,happy
2025-05-30 22:46:52.797349,2.932379349819178e-06,4.802923234520337e-09,4.233868164620421e-06,0.9946851131132312,3.0935697875431193e-06,2.8659700891004975e-06,0.0053017598942971,happy
2025-05-30 22:46:52.936603,1.2249074284691836e-05,1.7503169357656053e-07,4.10100122965235e-06,0.9576584050248153,7.199169834720658e-06,2.5692808201354417e-05,0.0422922087958108,happy
2025-05-30 22:46:53.116885,1.94175253954255e-06,1.0728582076099692e-08,8.424116932323291e-07,0.9728603395390104,6.2992868828040355e-06,4.7453203278759005e-06,0.0271257148384195,happy
2025-05-30 22:46:53.283061,5.725338610514692e-06,1.867525268053338e-07,1.746287047758113e-05,0.9960150716313764,1.2492693775785644e-06,3.4180661023186805e-05,0.0039261381619356,happy
2025-05-30 22:46:53.497547,0.0905250120788827,0.0165652522075476,0.223882344231885,0.464733656017024,0.0925153082627425,0.000466357215488,0.1113121120705738,happy
2025-05-30 22:46:53.681692,0.0003608054982655,1.8958396608545665e-06,0.0004970860889861,0.9780423667380372,3.4080541384351167e-05,0.0004275988685128,0.0206361164884428,happy
2025-05-30 22:46:54.339470,0.0002300454070791,1.6895419321372174e-06,0.0445071831345558,0.0366863682866096,0.1598222255706787,0.0059827934019267,0.7527697086334229,neutral
2025-05-30 22:46:54.515370,0.0001166829312268,1.2310218432287432e-06,0.2763033375920855,0.0444418106640464,0.0114867219097448,0.0411615917778963,0.6264886037402513,neutral
2025-05-30 22:46:54.676762,0.0001751046656863,1.5764536342999236e-08,0.0051569174975156,0.0724858343601226,0.1132100597023963,0.0003121229819953,0.8086599111557007,neutral
2025-05-30 22:46:57.673753,3.805147434262965e-05,1.936370797270954e-11,0.0004916725740461,1.142858120237709e-12,0.9994690417926932,8.411742425496016e-18,1.2734959304542185e-06,sad
2025-05-30 22:46:57.977524,0.0355817638337612,0.0538939125835895,0.0273778084665536,0.0027067763730883,0.7908093929290771,7.853547685954254e-06,0.0896225348114967,sad
2025-05-30 22:47:02.103576,0.0410875417292118,0.1075908914208412,0.0164249911904335,0.0037801056168973,0.7831993699073792,9.539819075143896e-06,0.047907505184412,sad
2025-05-30 22:47:07.321142,0.2721406247783452,0.4471349653166491,0.2399677771291467,0.0001795945641241,0.0394506054461724,4.086015483664797e-06,0.0011223370848774,disgust
2025-05-30 22:47:07.883006,0.4016100466251373,0.5105789303779602,0.0649234429001808,0.0003150225093122,0.0213784761726856,4.883276005784865e-07,0.001193631789647,disgust
2025-05-30 22:47:08.796167,0.0013528860872611,2.7984967232441704e-08,0.0137576721608638,0.5853105783462524,0.1427578926086425,2.102949110849295e-06,0.2568188607692718,happy
2025-05-30 22:47:10.774067,0.0074167708406721,0.0009183525759269,0.0539430427321144,0.218956846719164,0.5587682057895416,0.0003152937776338,0.15968143526537,sad
2025-05-30 22:47:11.185064,0.0016128160059452,3.0513729143422097e-05,0.1455887407064438,0.4541176855564117,0.3080089092254638,0.0008508309838362,0.0897905081510543,happy
2025-05-30 22:47:11.338305,0.0103687656365353,0.3807011104465854,0.0488372205301786,0.5407078314671315,0.0008730880676352,0.0045107072939821,0.0140013161973734,happy
2025-05-30 22:47:11.512881,0.1767383515834808,0.7153652906417847,0.0903095975518226,0.0129085183143615,0.0015526129864156,0.0002100963756674,0.0029154447838664,disgust
2025-05-30 22:47:11.749998,0.0546933449804782,0.0288409031927585,0.153470978140831,0.6573104858398438,0.0077532203868031,0.0007597808144055,0.097171351313591,happy
2025-05-30 22:47:11.905801,0.0204373815171349,1.1141862824109122e-05,0.0737625851489654,0.7359791240679695,0.0109234496011405,0.0109888209991944,0.1478974758325502,happy
2025-05-30 22:47:12.072984,0.0001743311586324,1.4869398228256614e-06,0.0034836584236472,0.9932010769844056,0.0018424965674057,1.0522570846660528e-05,0.0012864221353083,happy
2025-05-30 22:47:12.234410,0.0008132565612002,6.650551316214604e-08,0.9077193847037096,0.003754112421976,0.0798712873612299,5.925655589919616e-05,0.0077826310916088,fear
2025-05-30 22:47:12.411189,0.0012082237517461,7.683087460463867e-06,0.7969404458999634,0.0001625197037355,0.1699799597263336,0.0001542649260954,0.0315468423068523,fear
2025-05-30 22:47:12.586061,0.0812227852674978,0.0008735818096264,0.5103462922160277,0.009120045073921,0.2581200888013734,0.0027518725467476,0.1375652983706833,fear
2025-05-30 22:47:12.983772,0.0001144673742569,2.361397267110931e-07,0.0005342433523543,0.5953670030394789,0.0244265430359193,2.3578869249350142e-05,0.379533871467844,happy
2025-05-30 22:47:14.603187,0.0071683130227029,0.000937644043006,0.6255021691322327,0.0793463364243507,0.0954504236578941,0.0100184809416532,0.1815766543149948,fear
2025-05-30 22:47:15.434280,0.1490248590707779,0.215019404888153,0.1882157176733017,0.0025065392255783,0.0009671674342826,0.4421249330043793,0.0021413851063698,surprise
2025-05-30 22:47:15.611239,0.5001872181892395,0.0116808479651808,0.3166154623031616,0.0373458750545978,0.0929195135831832,0.0001283486635657,0.041122730821371,angry
2025-05-30 22:47:15.770053,0.0125882612646533,4.057681264247001e-05,0.9792726611224007,0.0006160958589615,0.004057894013273,0.0004916846523393,0.0029328545792078,fear
2025-05-30 22:47:15.947741,0.5969803333282471,0.0016205329447984,0.1224882304668426,0.0224271696060895,0.2176593840122223,0.0005227306392043,0.0383016392588615,angry
2025-05-30 22:47:16.114222,0.0071848161335508,4.350363660513844e-05,0.9554791503573478,0.0029607097348469,0.0331827735086949,0.0001067223947863,0.00104228755607,fear
2025-05-30 22:47:16.259736,0.0611438153557557,0.0001101970614797,0.8101413619686797,0.0023220379810974,0.0986095188390635,0.0008777360081208,0.0267953383082554,fear
2025-05-30 22:47:16.427900,0.6519467623202062,0.0056061072822575,0.1643268563942227,0.0599888524406464,0.0855768522964031,0.0003656662229007,0.0321889129095621,angry
2025-05-30 22:47:16.601373,0.4557762444019317,0.0090507473796606,0.2124066054821014,0.1465342044830322,0.1139262020587921,0.0001533065515104,0.0621527396142482,angry
2025-05-30 22:47:16.784253,0.9971180556486878,2.801948252116272e-06,0.0009130238284669,0.0001122378883843,0.0014231454963621,6.28919989337101e-05,0.0003679047441537,angry
2025-05-30 22:47:16.940121,0.0425957255065441,3.650765575002879e-05,0.6776408553123474,0.0002333453739993,0.275770902633667,4.176241054665297e-05,0.0036809293087571,fear
2025-05-30 22:47:17.103912,0.2129393070936203,0.0369280129671096,0.1273070573806762,0.0053831287659704,0.5691277980804443,1.5195030300674262e-06,0.0483131781220436,sad
2025-05-30 22:47:17.345693,0.006121642321148,9.983628528322768e-06,0.9903475636450983,0.0002751671000017,0.0029134272471622,0.0001942672940745,0.0001379303076095,fear
2025-05-30 22:47:17.502270,0.0096649281853394,2.62532118727272e-05,0.989745258673743,1.8388588801021392e-05,0.0001611858556893,0.0003803409280644,3.653118701013943e-06,fear
2025-05-30 22:47:17.674767,0.0036953261587768,8.225355259128264e-07,0.9949939846992492,3.610437943279976e-06,0.0012858586851507,9.001969374367036e-06,1.143077497545164e-05,fear
2025-05-30 22:47:17.831420,0.0014789986290858,4.609127321029941e-07,0.9963239435763428,9.711393365349294e-05,0.0019522660878579,9.150574260835066e-06,0.0001380038283164,fear
2025-05-30 22:47:17.995329,0.0181116871535778,7.083629682824721e-09,0.000242400317802,1.412096662534168e-05,0.2256398051977157,2.8121810828452e-05,0.755963921546936,neutral
2025-05-30 22:47:18.164917,0.0003750502208653,3.823793518957005e-07,0.1530962999944329,0.0070244102746951,0.5121142253739565,3.743046463015539e-05,0.3273521569547465,sad
2025-05-30 22:47:18.442828,0.2120121843822112,0.0001636216863727,0.0037606346799811,3.1686567651023233e-06,0.016256355718157,3.0556994490855857e-07,0.7678037147404977,neutral
2025-05-30 22:47:18.584049,0.2322950363159179,0.0023689775262027,0.0475903339684009,6.120061880210415e-05,0.3902641534805298,0.0003479107690509,0.3270723819732666,sad
2025-05-30 22:47:19.002669,0.0020735801663249,9.019413482747041e-08,2.027604750765022e-06,7.0739901275374e-05,0.0011511235497891,3.446771534854065e-09,0.9967024922370912,neutral
2025-05-30 22:47:19.166658,2.3602281373769074e-07,9.006501328154976e-15,4.898913275042105e-09,0.9999982118606568,6.552632658696211e-09,5.448676449262835e-13,1.521830881756614e-06,happy
2025-05-30 22:47:19.541265,0.0001221136189945,1.340596167470157e-07,0.0553621881768479,0.0003374962723352,0.9169766405848694,7.382509695018699e-11,0.0272013903765213,sad
2025-05-30 22:47:19.700983,0.0004473130442145,1.0490980531901688e-18,1.6570955963754076e-08,5.2822309113684524e-09,0.0011261717703659,1.5062260622660897e-12,0.998426437565513,neutral
2025-05-30 22:47:19.873501,0.5717468602506436,6.198979122024226e-08,0.4248695030730666,0.0006922383739643,0.0020200162001708,4.99105583648437e-05,0.0006214441170659,angry
2025-05-30 22:47:20.045344,0.3459286873425617,7.89751672060146e-08,0.012460042168493,0.0036649317768297,0.6047547334724982,3.0146025936755984e-06,0.0331884024216649,sad
2025-05-30 22:47:20.200298,0.0455608405172824,2.206447106800624e-06,0.7273607850074768,0.0822404995560646,0.0013428292004391,0.0808735862374305,0.0626192465424537,fear
2025-05-30 22:47:20.386000,0.3430729210376739,1.1063849569836748e-06,0.0225565899163484,0.0010703655425459,0.0733871608972549,0.0002088416658807,0.55970299243927,neutral
2025-05-30 22:47:20.607327,0.9556109256280572,1.026905224169715e-05,0.0371724374201819,1.8154221269933344e-06,0.0028969655938554,1.4885004885406816e-05,0.0042927079363415,angry
2025-05-30 22:47:20.812650,0.0394682772457599,3.955282863898901e-06,0.9236481189727784,0.0357725843787193,0.0005631460808217,0.0005144143942743,2.959090306831058e-05,fear
2025-05-30 22:47:20.975260,0.9898814558982848,5.024738857173361e-05,0.0031410176306962,0.0001915371685754,0.0014151370851323,0.000204186013434,0.0051163793541491,angry
2025-05-30 22:47:21.134735,0.0824381983353855,0.0001089842714602,0.8851094382870868,0.0015727002627163,0.0268732351811843,0.0011441387269182,0.0027532844316024,fear
2025-05-30 22:47:21.312991,0.2445951259618847,0.0165147798937821,0.6778945114738332,0.025938898958099,0.0256870917156825,0.0002860652989555,0.0090834627275511,fear
2025-05-30 22:47:21.477917,0.1301031565789171,1.824565187370725e-05,0.0133104405400682,0.0002852062219813,0.0888963522191467,0.0001106159311335,0.7672760209174182,neutral
2025-05-30 22:47:21.648204,0.1777233183383941,0.0021478505805134,0.7709274888038635,0.0003119214670732,0.0129750175401568,0.0156679805368185,0.0202464554458856,fear
2025-05-30 22:47:21.806184,0.9593489717661108,4.688799358127935e-05,5.795916476638344e-05,0.0338706302786624,0.0036271214152421,5.426181006642216e-05,0.0029942052282935,angry
2025-05-30 22:47:21.972697,0.1204497883259997,7.60127440566707e-10,1.9645212955708624e-06,7.218650304060187e-06,0.0368486575005838,4.3102799360958774e-08,0.842692356430573,neutral
2025-05-30 22:47:22.149032,0.3815914690494537,8.124115083774086e-06,0.0482515096664428,0.0001692442601779,0.1696591824293136,9.41024045459926e-05,0.4002263844013214,neutral
2025-05-30 22:47:22.305577,0.7172025442123413,0.0002698304888326,0.0121334819123148,0.004641386680305,0.0874344408512115,0.00014533540525,0.1781730055809021,angry
2025-05-30 22:47:22.483873,0.9304514444412524,7.627368631560295e-06,0.0002743206604971,8.804804705563004e-06,0.052890485869704,1.0953832712167025e-06,0.0163662732531158,angry
2025-05-30 22:47:22.631789,0.0093692408881496,4.634404733732756e-07,0.7321901640665335,0.0007427225051741,0.0005138032107923,0.2564699344074804,0.000713591728043,fear
2025-05-30 22:47:22.891617,0.9124117441422788,0.0022332078245704,0.0019141747593015,0.0070914770046756,0.0687501918524618,5.550568279215479e-05,0.007543706319106,angry
